"","20190107_08_T05F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_36_T01F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_74_T06F_env","160618_SM_A47RW_38","160829_SM_9ZE92_260","160909_SM_9HYY2_282","160914_SM_6ZT44_382","160915_SM_9ZJIM_292","160921_SM_7ED8Q_459","160923_SM_6WVAO_405","160923_SM_7B7LL_404","160925_SM_7FK6O_412","161012_SM_7CP8G_523","161012_SM_7I21H_613","20190107_06_S08F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190117_72_S09F_env","20190117_80_S07F_env","20190117_86_S10F_env","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","H1","H2","H3","H4","H5","H6","H7","H8","160524_SM_A8GT9_17","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160915_SM_61U3X_352","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7GCI5_446","160923_SM_6XTTJ_427","160923_SM_71T47_393","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161017_SM_69UN3_535","161017_SM_7LSOC_583"
"13891",0.000429279055556107,0.000543854205683845,0.000190704238870629,8.25761141874543e-05,0,0.000104881463184272,8.13847118731e-05,0.000302775335634754,0.000186970718059252,0.000343038256311058,0.00016111653353809,9.97922047305237e-05,0,0.000584109887123905,0,0.000101693099580825,0.00021275316544968,0,0,0.000234756531850531,0,0,3.12351165838831e-05,2.10729577720601e-05,0,0,1.68916637588318e-05,0,0,0,2.98852538293296e-05,0,0.000437386471263317,4.85721888969407e-05,0,0,0.000112716273544519,0.000407687028637262,0.000226644094857864,0.00032294516712811,0,0,0.000214808157290604,0.000159723450589828,0,0,8.73219243968492e-05,0,0.000179238528292271,0.00011005682784776,4.28457495026701e-05,1.6705246850244e-05,3.31274305259093e-05,5.80036358263605e-05,1.69252068972395e-05,0.000677491924914172,0.000214875446673412,0.000127985190311781,0.000184678479317027,0.000152970290021696,0.000204581833716764,4.68359902842247e-05,0.000242489671617051,0,2.598526355829e-05,0,0.000877939395634806,0.000128430323470639,0.000681902716349121,0.000430737866366864,1.77103219478336e-05,0,2.33275633897231e-05,4.45887397519836e-05,0.000823739177700189,0.000306312640743036,0.000295959351529395,0.00076043480664418,3.21947213374598e-05,0.000505433750793027,6.84222232070397e-05,0.000654223822678857,0.000572010637095794,1.52195708753526e-05,0.00012023019649518,0.000306647574747568,0,3.33445236544103e-05,0.000282477116432532,0.000299201425933485,6.65978157264763e-05,4.15224491428792e-05,0.00017588468195649,0.000312813338359962,0.000380583914146658,1.42782011794439e-05,5.19446555274641e-05,7.96149386006209e-05,6.72552545249048e-05,0.000208754657602031,0,1.16330218179033e-05,0,0,0.0015394683234218,0.000157022833045681,0.000105209830761362,0,0.000255066150834336,0,0,0.000544186626400745,0,0.000688014910159077,1.96650291437757e-05,0,7.08342616263604e-05,0,0,5.80064311183086e-05,6.61387208569994e-05,0.000124183026778963,0,0,8.3795484864975e-06,0.0002187766630946,0,0.000142940319014227,0,2.20013001789896e-05,0.000205760020121774,0
"13900",0,4.48006421501239e-05,4.39372811692772e-05,0.000286123345745479,0.000128116222947101,4.63640189489215e-05,0.000505376782004965,4.75377742798315e-05,0,6.41496143470421e-05,5.56888610190896e-05,0,0,0.000137876229068166,0,0,0,0.0001309968093114,0,0.000140949243164728,0,8.15752918531249e-05,6.60450928413693e-05,8.064661794744e-05,0.000140347816295364,0,0,0,0,0,0,0,4.87646507658109e-05,0,0.000107065851175867,0,5.23521029854186e-05,0,0,0.000361302357525922,0,0,0.00014760428486566,0,0.000183315637884344,0,9.4447040012717e-05,0,0,0.00015570247254685,0.000100739499740847,5.80106076743349e-05,0,0,0,2.10677007080789e-05,4.11864519028647e-05,0.00020656694283166,0.000122598912354006,0.000202825048884838,0.000203886695789438,0,0.000114860382890262,0,0,0,1.45108496082064e-05,2.760461795404e-05,0,0.000198731560251315,7.83880368263173e-05,0,0.000220841890774551,4.8825209100255e-05,0.000167946413637693,0.000101511792840289,7.44060048618699e-05,0.000179617953491134,0,8.39199071298996e-05,0,0.000806694496356716,0.00023664423919654,0,0.000143327868365042,0.00181916142668587,0,0,0.0002483935363719,9.96077342308106e-05,0.000164930439560325,0,0.000348167727930119,0.000240435664243785,0.000262120123294935,0,0,0,0,0.000593905513093006,0,0,0,0,0,0,0,0,5.97025129791196e-05,0,0,0.000104019991169998,0,0.000129745724986716,0,0,6.2164217529314e-05,0,0,9.19736587769182e-05,6.60624111086832e-05,0,0.000116488983469499,0,0,4.09129824828768e-05,0,0.000131667174114873,0.00118210705219825,0,0,0
"13902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46758909964291e-05,8.78765740375666e-05,0,0,8.85118307680112e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9314189111277e-05,0,0,5.17356259745038e-05,0,0,0,0,0,0,0,0,3.30833697803879e-05,0,0,0,0,0,0,0,0,0,0,0,8.30028121198958e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393686290359228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13908",1.25984199416586e-05,5.89895963668046e-05,0.000374742224573431,0,1.60427690034095e-05,6.73120023905407e-05,0,0.000146383368512222,1.53020757494258e-05,4.44617182135006e-05,0.000200968777548894,1.58745374225265e-05,0,1.55338074794444e-05,0,0,0,0,0,3.6427078847591e-05,0,0,0.000115513966675249,4.89773983795692e-06,2.82481547991478e-05,4.80038802056552e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42737556473478e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.3245714271805e-05,8.766394109594e-05,8.34968220141839e-06,6.5081205098688e-05,2.70457310671693e-05,0.000110027784207316,0,3.13556603874235e-05,0,2.44948866314577e-05,0,0.000596656181957864,0.000121190749744268,9.18286669289419e-06,5.32572164034711e-05,1.39972350993962e-05,0,0,1.31756213592047e-05,0,0,4.57722118256315e-05,2.94931406224103e-05,0,0,0,0,2.13694607273842e-05,0,0,0,0.000736857952914029,1.30133031094737e-05,6.4371469526129e-05,1.39181752865671e-05,5.40942687409049e-05,4.23595793118959e-05,4.82045654353398e-05,0.000341107651350507,1.58228852480873e-05,0,0,0.000231106643893915,0,6.15209288401235e-05,0,0,0,0,4.31720589373711e-05,2.4908189703623e-05,3.15248473157747e-05,0,0,0,0,1.86988475587065e-05,0,1.56557609120779e-05,0,0,2.19025351173002e-05,0,0,0,0.000379646659813091,0,0,0,0,1.35047312291327e-05,0,8.40458353989009e-05,0,0,0,0
"13912",0,5.72864316662948e-05,5.62014635399175e-05,5.97592588977812e-05,0.000130253319224823,0.000124657686885145,0,0,6.53457931143982e-05,8.65023585456996e-05,0.000142627549061408,0,0.000139665534683513,0,0,0,7.30293099620269e-05,0,0,6.62555615309865e-05,0,0,0,6.5236661539035e-05,0,0,0,0,7.1389474449218e-05,0,0,0,0,0,0,0,0,0,0.000123782094408583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15660459002951e-05,0,7.47584353360643e-05,0,0,5.00676444236408e-05,0,0,0,0,0,7.17742812993787e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.01604911083473e-05,0,0,0.000165468617559538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16984468301395e-05,5.70059720091976e-05,0,0,0,0,0,0.000239394609314141
"13914",0,0,0,0,0,0,0,0,8.85502520221705e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82018014843931e-05,0,0,0,0,0,0,8.1372204964509e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74859223724777e-05,0,6.39526872399509e-05,0.000270133633940416,2.27648387774218e-05,0.000102563630134956,4.93144360690634e-06,0.000215921651316875,0,0.000254501426974217,0,0.000104590555585088,4.78662617842828e-06,8.92739484850761e-05,2.2267282428388e-05,0.000374718988515424,0.000316598843422696,2.10685788335034e-05,0,0.000239684875719447,4.92681262551963e-06,0,0,0,0,0,0,0,0,0,0,0.000113418607729865,0,0,7.80979383669008e-05,5.99578532854281e-06,8.97134621952513e-05,0.000488530401147082,0.000225217508118079,9.17998204711267e-05,5.09092454062755e-05,8.88738798131129e-05,0,0,0,6.60478957891459e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19710085592082e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13915",0,7.51240273101351e-05,0,0,9.90656272332586e-05,9.47714563424934e-05,0,4.59694724487806e-05,0,0.000116067846932282,0,8.60961604346816e-05,0,8.37510407110454e-05,0,0,0,0,0,3.24109714008678e-05,0,0,2.60787212343724e-05,0,0,0.000101338657858844,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219091918948056,0,0,0,0,0,0,0,3.76272082219914e-05,0,0,0,0,0,0,0,7.61345498765351e-05,5.18925153624656e-05,0,5.86570699694902e-05,2.73074892738547e-05,0.000181223124134213,7.65584369948382e-05,1.56294914132282e-05,0,0,0,0.000119781655507872,0.000141291245354336,2.43518724954524e-05,0,0,0,0,0,0.000247553818193045,5.12700962742333e-05,3.80837097297435e-05,0,0.000115432069750565,0,0,0,0,0.000111240069190063,0,0,0,0,7.71144213103487e-05,0.000121538275947688,3.74254458511372e-05,0,0,5.84149289953319e-05,0,0,0,0,0,2.66796751644235e-05,0,0,0,0,0,0,0,0,0.000110353043975668,0,0,0,0,0,0,0,7.33795658805039e-05,0,0,0,0,0,0,0,0,6.94220254630381e-05,0,0.000130888182540408,0,0,0,0
"13919",0,0,0,0,0,0,0,4.4985566848857e-05,0,0,0,0,0,0.000302903197036332,0,0,9.57422052649844e-05,6.11151865467061e-05,7.37566389487362e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53545479694603e-05,0,0,0.000137169023892925,8.62683793926646e-05,0.000133826226794745,9.01143400720588e-05,4.92642980188587e-05,3.97278857911165e-05,0,4.05370236200424e-05,0,3.33632784378721e-05,0,5.79171356761936e-05,0,0,0,0,0,0.000125751989290983,6.52349546840694e-05,0,0,0.000364300169262402,8.97075359382396e-05,0.00023488338547414,0,0,0,0,4.43683499360246e-05,0,0,0,0,0.000402836178283894,0.000150771389984147,0.00010156558859355,0.000102735613561438,0,0,7.71728763628283e-05,0,0,0,0,0,0,0,0,0,0,0,8.04739331202402e-05,0,0,0,0,0.000148557516126525,0,0,0,0.000131143453333412,0.000459768107612351,0,0,0,0,0,5.5869759111812e-05,7.63451846667137e-05,0,0,0,4.22431357607478e-05,0,0,0,0
"13921",7.53745622974606e-05,0.000135229489465884,1.88332303571659e-05,0.000117524882449897,2.05532676339939e-05,7.24915635179355e-05,0,5.11000829287071e-05,0.000112659952574706,0,5.97601085696812e-05,0,0,5.12722176002516e-05,0,5.26083598092756e-05,5.8231268643395e-05,0,4.34043915170565e-05,0,0,0,0.000127399268240053,2.84367552150743e-05,0,2.7777462867092e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122217605795922,0,0,4.73098320453307e-05,0.000144443291417647,7.46865162419065e-05,3.36669180427839e-05,0,4.13970307311135e-05,1.79539009489659e-05,1.83368650884254e-05,0,0,0,0,0,0.000131212879766079,0,4.35090059836145e-05,0,0,7.95005146442654e-05,0,0,0,0,9.54580683002774e-05,0,0,0,0,8.66015562850149e-05,0,0,0,0,3.34158119292904e-05,4.18536169493662e-05,4.26857242015654e-05,0,0,0.000211153771656243,3.26104731482789e-05,0,0,3.40893749719189e-05,0,3.58979285667753e-05,0,0,0,0,0,0,0,0,0,0,0,0.000133781395965607,0,0.000110675630347862,0,0,7.11979371529413e-05,0,0,0,0,0,0,0,0.000271528803273182,4.21642821607642e-05,0.000125040177904953,4.99027814682293e-05,0,0,0,0
"13922",0.000234339786375087,0.000158428824377615,0.000131782176353297,8.31336345428965e-05,0.000103378858480496,0.000269706357674274,0.000156321098597474,0.00026734680587092,0.000335974664237915,0.000401497626589464,0.000192271059084433,1.45900938265545e-05,0,0.00024380696362276,0,0.000222024582482432,0.00025537816374427,0,0.000272268214698278,0.000318411467359873,0,0,0.000297409903484401,6.94654288275491e-05,5.96522895565512e-05,0,0,0,5.89087023182541e-05,0,0.000143977656356443,0,0,0,0,0,0,1.35910521782438e-05,0,3.96753981586422e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00010451846604013,0,0,3.6070096847812e-05,0.000444048487956317,0.000150158655849683,0.000276065726914858,3.51980416826601e-05,0.000354785343386047,2.37232170038576e-05,0.000551668122712607,0,0.000416965303085928,0,0.000207855022831195,5.10008295980902e-05,0.000175653033371942,0.000156399878170244,0,0,0.000255452341603028,1.27877190974453e-05,0.000255643058909557,0,0.000417284759049518,0.00131813739437642,8.95893499610352e-05,7.56569154272411e-05,0.000754318865172911,0,0.000263872325763618,0,0.000761665873856925,0.000836661272188671,0.000789593612936065,0.000193021499206765,0.000856332224400528,0.000552249140661472,0.000362858408361986,5.60182620204376e-05,0.00012264985581709,0.000432449488094492,2.26250906745275e-05,0,0.000316490269027397,0.000226879183735966,1.98450669976145e-05,0.000201957456139945,0,0,0,0,0,0,0,0,0.000373058494068483,0,0.000512905271981882,0.000173481899191257,0,0,0,0,0.00045161663722626,0.000104315236046806,0,0,1.94991384844516e-05,0,0.000831607277916414,0,5.61015942900358e-05,3.41967534458691e-05,0.000125097665235033,3.93540187685972e-05,0,0,8.9088282722297e-05,0
"13928",0.000681643292122044,0.000529112229655272,0.000243150283982316,0.000227516680200106,0.000401994615113361,0.000195041515388873,0.000446487834887695,0.000360050854314061,0.000590055708091617,0.000437423808634125,0.000809929411417541,0.000419192698768905,0.00035185152838662,0.00059837394930671,0,0.000514564812340814,0.000462334317204428,0.000604787409369291,5.56731857568429e-05,0.000325095293434717,0,0,6.97234635241779e-05,0.000285002973343688,0.000151428184971796,0.000177655676094217,0,0,0.000507832907755147,0,0,0,0.000395887178290872,0.000637520115272655,0,0,0.000428785036921876,0.000296174673593026,0.000750344663038113,0.000900625795507716,0,0.000185805680067066,0.00097490856492278,0.000800797629853441,0.000857763627837496,0,0.00081475221378141,8.55466507396067e-05,0.000372266340961717,0.000255838990115605,0.000328632490849209,0.000195518871435906,0.00079154605434186,0,0.00133995290730229,0.000340456127965722,0.000199429874438123,0.000206093869933617,0.000141400615339465,0.000190202162067327,0.000192192641470708,0.000168026385708118,0.00015642965627791,0,0.000517053377100781,0,0.000274591404103956,0.000119943119215061,0.000528340101421503,0.000103940269020651,0,0,0.000400257716829083,0.000912678156081917,0.00104199169274389,0.000757985084920517,0.00024895641697716,0.000837258251180765,0,0.000276075765165542,0.000297230290048146,0.000485276320331081,0.000677874021156032,0,0.000239293872181133,0.000162751459563188,0,0,0.000577732278368617,0.000991419843997706,0.000618301778626392,0.000298201853251872,0.000115501729034785,0.000184665096978222,0.000230335331267231,0.000221920311714209,0.000140856244591521,0.000215899353677253,0,0.000292733775617122,0,0.000240073849958586,0.000339567419617788,0,0.000414057802479725,0.000509416027227563,0.00206107533129222,0.000251734555159776,0.000303690561685075,0.00040696789413734,0.000307283201970955,0.000271975524912563,0,0.00059077725035455,0,0.000236384895679638,0.000321465150283938,0.000580836768314245,0,0.000714089297263324,0,0.000113245685714272,0.000690437690086325,0,0.000217103978704108,0.00075428286886854,0.000353121377492072,0.000405182083148199,0.000185768258290149,0,0.000230753798376294,0.000148823088986291
"13938",0,0,0,0,0,0,2.43342940808107e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000459963942324707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009672025234445,0,0,0,0,0,0,0.000315108952183515,0,0,0,0,0.000296773378050804,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54291383872536e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32148204539e-05,0,0,0,0,0,0.00330684612757093,0,0,0.000443896257593125,0,0,0.000868198196490321,0,0,0,0,0,0.00174960629121519,0,0,0,0.00139801504622996,0,0,0,0,0,0,0.000903732326696996,0,0,0,0,0
"13947",0,0,0,0,0,0,0,0,3.73476164590987e-05,0,0,0,0,0,0,0,0,0,0.000147730612588315,0,2.70517074887913e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000164954686378906,0,0,0,4.02282691355167e-05,0,0,0,0,0.000143860136808421,0,0,0,0,0,0,0,0,0,1.34879082813647e-05,0,0,0.000173629424276459,8.80102951661034e-05,1.95706885397556e-05,1.94448937343664e-05,6.0752189546833e-05,0.00014408715297303,0,8.80514475133502e-05,0,8.83044971197332e-05,0,4.97020834347907e-05,1.45692357546817e-05,2.28623699367841e-05,4.77870260112536e-05,0,0,0.000268910007691749,0,0.000104292284617332,0,0,0,0,0,0,0,0,0,4.10730575961197e-05,0,0,0,4.08774910893778e-05,0.000102142615727188,0.000133721165487059,0.000298093164243743,0,3.10310000745231e-05,7.25641290348132e-05,0,0,0,0,0,0,6.15092793307224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63137486805563e-05,0,0,0,0,0,0,0
"13948",0,0,0,8.60500513406368e-05,0,0,0,1.16286765671546e-05,0,0,0,0,0,0,0,0,0,0,0,0.000240802872712679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290511147164094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65881284079119e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53833175066535e-05,0,0,0,0.000102480777271616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199558346189724,0,0,0.000470491219789196,0,0,0,0,0,0,0,0,0,0,0,0
"13953",0.000242222773529115,4.47899598243565e-05,0,0,4.75102116555451e-05,0,4.55285433856351e-05,0,0,0,0,0,0,0,0.000146944587177652,0.00010853464054973,0,0.000127687010272654,0,4.99107016802318e-05,0.000263934114497605,0,4.15997230818951e-05,4.94402752534185e-05,4.98735068403337e-05,0,0,0,0.000268517729908393,0.000191616325696155,0,9.52605080411174e-05,0,0,0,0,0,0,0,4.30863403034882e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95820161378574e-05,0,8.23476959440408e-05,0,0,0,0,0.000114571772636773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000644505703570587,0.000360090913784179,0,0,0,6.32563110345409e-05,7.84784673937219e-05,0,0,0,0,0,0,0,8.12466377812383e-05,0,0,0,0.000166094475004049,1.34172707138676e-05,0,0,6.21510706430895e-05,0,0,0.000207264370684343,0.000210749496557117,0,0.000173400884673769,0,0,0,0.000192345088038921,0,0,0.000106175694789007,0,0,0.000143493757644926,0,0.00015317045433111,0,8.92253477527428e-05,0,6.81794803099369e-05,0,0,0,8.99658612498404e-05,3.38734205704079e-05,0.000106423518852436,0,0,0,0.000199341711180983
"13959",0.000357939926091055,0.000197173481619023,0,3.24164458607968e-05,0,0,7.6716206905625e-05,3.32725267063769e-05,0,0.000172511090057345,0,0,0,0.000212336015977358,0,0,0,2.07165797043512e-05,0,5.83651229122156e-05,0,0,0,0,0,0,0,0,0,0.000594113419935244,8.9995777591261e-05,0.0002362984918558,8.63513850339432e-05,0.00023135285146942,0,0,0,9.82642078642098e-05,0,0.00062474244243731,9.51456018320259e-05,0,5.5485811624208e-05,0,0.000453014582282638,0,0,0,0.000470856765430342,0.000140296061973531,0.000137155143546133,0.000429296947817069,1.73309458143326e-05,0,0,7.67280484015814e-05,0.000185655699247813,2.73372280085426e-05,0.000164468547191245,6.7601757449463e-05,0.000126032559058375,0.000148791925325898,0.000149039524333629,0,4.60065785201264e-05,0,0.000113824038324117,4.80425718297754e-05,4.80059675967366e-05,0.000221902060734162,5.27836770495374e-05,0,0.000292446736075203,7.10872866488771e-05,0.000213996366317677,0,4.1812136414595e-05,5.0871780961228e-05,0.000161204717170866,0,0.000123207023372185,0.000169293730476448,0.000173597891413,0,8.41146174657748e-05,0,3.72811946100758e-05,8.30314683842916e-05,9.23453748978759e-05,0.000223886728684495,0.000307734262884187,0.000429891022919886,0.000142504529276423,0.000105424106954884,6.85014624423742e-05,7.59954755537773e-05,0.00012716996562095,0.000603135639499722,0.000186655892602535,3.99712651812903e-05,0,0,0,0,0.000309389302115293,0,0.000237324483376506,0,0,0,0,0,0,0,0,0,0,0,0,0.000134441956274129,0,0,0,2.53582438412531e-05,0,0,0.00027312002697584,0,0,0,9.07404093229666e-05,0
"13966",0,7.44864353414254e-05,7.31989236918514e-05,7.79741935437948e-05,0,7.73302268672769e-05,7.68454965035551e-05,0.000219059567012145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88846989388056e-05,0,0,0,0,0,0,0,0,0.000120695483783568,0,0,0,0,0,0,0,5.48316683648735e-05,9.32100619487259e-05,0,0,0,0,0,0,0,0,0.000128042680438655,1.82469899119492e-05,0,0.000212769699101013,0.000105362964459032,0,0,0,0,0,0,0,0.000182774868299415,0,0,0,0,0,0,0,0,5.37875503316331e-05,0.000156588462443885,0.000193230796592288,0,0.000108418770962242,0,8.11328608145255e-05,0.000118969728092763,0,0,0,0,0,0,0,0.000114136811587596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13967",0,0,2.22212730346786e-05,2.34291508580689e-05,0,0,0,0.000116768244428514,0,4.43542685870172e-05,3.85408397129684e-05,3.43576522837129e-05,0,0,0,0.000154668595660136,0,0,0,0.000104021040376986,0,0,2.11768879352406e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47786238643014e-05,2.91737205974022e-05,3.45768190462006e-05,2.47385748666436e-05,6.37036968110697e-05,5.0366245022939e-05,0,4.60390628912969e-05,0,0,0,4.4836608031855e-05,2.540789639884e-05,2.00885303925559e-05,3.74879973053209e-05,3.20826713781452e-05,0,0.000103435506091361,4.0278068322934e-05,5.69151781305527e-05,0,5.05864011933495e-05,0,0,0,0,0,9.17749510116109e-05,0,4.74587062149937e-05,0.000107066063378933,9.7986262595472e-05,9.54481606232518e-05,2.40148496653194e-05,8.17650608420152e-05,0.000103185004629646,0.00012317208578434,0.000104332091491839,6.73648377462394e-05,2.34372788029752e-05,2.44808706854342e-05,0,4.58410616817952e-05,0,0.000123095943575458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36498904965853e-05,0,0,3.37514945038361e-05,0,0,0,0.000184245328320407,0,2.88347757373071e-05,3.63937944867661e-05,0.000106258310152966,0,0,0,0
"13974",2.15693248649765e-05,5.64832494831414e-05,6.11637030338508e-05,0,0,2.05806863551053e-05,0,5.99231254520739e-05,0,3.29389021808671e-05,0,0,0,4.97847915924951e-05,0,1.82922317887724e-05,0,1.27490598698765e-05,0,1.6829969659088e-05,0,4.62386054578172e-06,3.3343587562068e-05,2.30077508823618e-05,0,0,1.86857315823085e-05,0,0,0,2.39774755580274e-05,0,3.6320522574859e-05,3.79270359800234e-05,0,0,2.39771927965412e-05,8.58738325350432e-05,7.40839011249892e-05,9.86703166525582e-05,0,0,4.59402958027132e-05,1.09929283562268e-05,0,0,1.12111098487195e-05,0,6.59044610964323e-05,2.3280034914089e-05,3.33626853215005e-05,1.36352214928475e-05,1.16613095317674e-05,0,0,8.74188682886167e-06,4.5908204765178e-05,1.07449156125069e-05,5.23548277281725e-05,2.57359973845154e-05,4.83472177434311e-05,2.8982662886848e-05,6.05911255386607e-05,0,9.54698324942528e-06,0,3.87526963921771e-05,3.44333966292266e-05,2.71498414533215e-05,5.69452826751843e-05,0.000104111255855466,0,1.25121327269004e-05,2.81071502691847e-05,8.52821138470004e-05,7.04923931524224e-05,8.69361459713115e-05,7.35105186462612e-05,2.57808828014172e-05,4.60429503593464e-05,5.31044632153265e-05,6.22443305309997e-05,7.48745989131665e-05,1.28239357395165e-05,3.61082750005181e-05,6.01170588413714e-05,0,1.23284235798022e-05,2.96322750704079e-05,3.7784369942965e-05,3.45933373770418e-05,6.31321917826126e-05,3.5047399901935e-05,3.75543293281958e-05,3.27262659020639e-05,1.93756941509591e-05,1.72437599229319e-05,5.90158791375344e-05,0,8.82616626428362e-05,0,2.71780455072741e-05,0,0,0,0,3.38422307299868e-05,0,0,0,0,0,0,0.000122611934577651,4.54381548145311e-05,0,0,0,0,2.50070135843963e-05,0,1.95737590918872e-05,0,1.5992572992417e-05,0,1.53058017960951e-05,7.28217467009964e-05,0,0,0,1.78079787946038e-05,0
