"","20190107_08_T05F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_36_T01F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_74_T06F_env","160618_SM_A47RW_38","160829_SM_9ZE92_260","160909_SM_9HYY2_282","160914_SM_6ZT44_382","160915_SM_9ZJIM_292","160921_SM_7ED8Q_459","160923_SM_6WVAO_405","160923_SM_7B7LL_404","160925_SM_7FK6O_412","161012_SM_7CP8G_523","161012_SM_7I21H_613","20190107_06_S08F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190117_72_S09F_env","20190117_80_S07F_env","20190117_86_S10F_env","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","H1","H2","H3","H4","H5","H6","H7","H8","160524_SM_A8GT9_17","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160915_SM_61U3X_352","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7GCI5_446","160923_SM_6XTTJ_427","160923_SM_71T47_393","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161017_SM_69UN3_535","161017_SM_7LSOC_583"
"4995",0,0,0,0,0.000267653169788362,0,0,0,0,0.00044464169659599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196617915256771,0.00050472571661447,0,0.000730978834589728,0,0.000305727566383325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000280648671052644,0,0,0.00027948490893355,0,0.00051131992070583,0,0.000375700219627665,0.000110740458918412,0,0,0,0,0,0,0,0,0,0,0,0,0.000245548500724124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494352683848629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000303287004767472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4998",0,0,0,0,0,0.000298536474126035,0.000297314146124747,0.000577074859742103,0,0,0.000511647650964224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000312696641552552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024344633595861,0.000353445605410302,0,0.000314364095881784,0,0,0,0,0,0,0,0.00068605880930817,0,0,0,0,0,0,0,0.000430746389218755,0.000903995260021753,0,0,0,0,0.000871318059851381,6.53380667944064e-05,0.000814171959421261,0,0,0,0.000261775922708488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401130869921439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000401530441959286,0,0,0,0
"5002",0,0,0,0,0,0,0.000187705165668206,0,0,0,0,0,0,0.000245112800791835,0,0.00088770398418336,0.000265415230827911,0,0,0,0,0,0,0,0.000372888107670937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000441064603087952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000268193833400786,0.000198009534347467,0,0,0,0,0,0,0,0,0,0.000375416628530671,0,0,0,0,0,0,0.00016498890314689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319938542728141,0,0,0,0.000207893143093638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022703754330836,0,0,0,0,0,0,0.000326187512353279,0,0,0,0,0.000194453116279927,0,0,0,0,0,0
"5030",0,0.00043549859030804,0.000216617361110019,0.000227006811999958,0.000455515017814208,0.00068030736202427,0.000228248885976174,0,0.00074908797928861,0.000526281918160899,0.00017270146412013,0.000281630406617095,0.00159428527208149,0.000403981944043002,0,0.000398087466588231,0.00145769662033459,0.000384486054426156,0.000566615201059671,0,0.00057607772306311,0,0.000209857551367004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000455043901296478,0,0,0,0,0,0,0,0,0,0,0,0,0.000657921178222831,0.000224321234428227,0.000159856348508463,0,0,0,0,0,0,0,0,0.000505018536955878,0.000247043194682663,0,0,0,0,0,0,0,0,0.00047939165266302,0,0,0.000364635742237328,0.000445400011661263,0,0,0,0,0.00035581701133333,0,0,0,0,0.00032051840255106,0,0,0,0.00010641490740211,0.000255839771372141,0.000276635861545515,0.000368188394607096,0.000466910138877748,0.000192455509378109,0,0,0,0.0011130459357569,0.00052897179038005,0.000232476473526393,0,0.000322660194344145,0.00022537348116158,0.000700612158557275,0.000156936535002161,0.000306516334137225,0.000135779697274944,0.00164146670845185,0.000197571168250739,0.000617131250376871,0.000183452449317446,0,0.000146921196264811,0.000192260455187498,0,0.000180162992116402,0,0.000341376059914684,0.00021594044558833,0.000150978397047429,0.000255902355460173,0,0,0.000607083472406986,0.000266774233438655
"5044",0,0,0.000589485539982384,0,0,0,0,0,0,0,0,0,0,0,0.000564737947051487,0.00126884582886624,0,0.000207677005955278,0.000252859690134937,0.000131423849253606,0.000266611398952289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295272459992666,0,0.000459664527737038,0,0,0,0,0,0,0,0,0,0,0,0.000227601250167659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213423707789293,0,0,0.000918710782562531,0,0,0,0,0,0,0,0,0,0.000505276622102136,0.000352832580606875,0.000503264827907543,0.000140430481124423,0,0,0,0,0,0.000299614805983385,0,0,0.00039887220771787,0,0,0,0.000468317001910408,0.000271896886717014,0.000161277243171917,0,0,0,0,0,0,0,0.000293001244688165,0,0,0,0.000249910750635174,0,0,0,0.000272172327185649,0,0,0,0.000286380085940966
"5047",0.000344493883828672,0.000327392792874345,0.000487770982563139,0.000332287953125025,0.00024635816965709,0.000520428127577902,0.000288102605860528,0.000869220509921223,0,0,0,0,0,0,0,0.000176148050896432,0,0,0,0.000113114972904573,0.000124154042733584,0,0.000213836804264124,0.000106537721211994,6.04762642460289e-05,0,0,0,0.000331647009625133,0,0,0,0,0,0,0,0,0.000249322592265352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350901116942119,0,0.000172855461861961,0,0,0.00014698491437608,0,0,0,0.000115898590662436,0,0.000459427427054871,0.000313944082574391,0.000245338776760676,0.000380488657479968,9.84582431631236e-05,0,0.000863121588629533,0,0,0,0,0,0,0.000188204758954107,0,0,0,0,0,0.000342737029526053,0,0.000202358910482933,0.000321322426922964,0.000279800960992362,0.000155551911834748,0.000279692839946617,0.000449971729136617,0.000643121717442234,0.000223903667834473,0,0,0,0.000270663050566675,0,0,0,0,0,0,0.000266374615127681,0,0,0,0,0.000370205337965263,0,0,0,0,0,0.000234585672965338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5057",0,0,0,0,0,0,0,0,0,0,0.000311656976571547,0,0,0,0.000519607812126644,0.00077512470178773,0,0,0.000234284881509221,0,0.000210318467005411,0,0,0,0,0,0,0,0,0,0,0.000329800578659812,0,0,0,0,0,0.000220597052204816,0,0,0,0,0,0,0,0,0,0,0,0.000216442006568357,0,0,0,0,0,0,0.000395643537989949,0.000244866985391211,0,0,0.000204745173971375,0,0,0,0.000381469089679825,0,0,0,0,0,0,0,0.000247616381128949,0.00026545724088794,0,0.000253125912440643,0,0.00117690546671232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339066505496097,0,0.000189407040696079,0.000374051199972832,0,0,0.000196008555459662,0,0,0,0.000892741411028702,0,0.000187472550856052,0.000227061526205078,0,0,0,0.000250726125133013,0.000855910362882755,0,0,0,0,0,0.000343792079985705,0,0.000139117311775468,0,0,0.000338440113930774,0.000230590890177607,0.000342402630013832,0.000209942916665205,0.000143075395960054,0,0,0,0,0
"5060",0.00112131479651238,0.000763258192146213,9.39166759497904e-05,0.000312712744263287,0,0.00122495147761654,0.000244416419725341,0,0,0,0,0,0,0,0.000772153948024664,0.000182309612032171,0,0.000835518083013743,0,0.000495023795433276,0,0,0,0,0,0,0,0,0.000111251396335896,0,0,0.000488332434716597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225625985063205,0.000854906678351282,0.00104822328774831,0.000221875040214289,0.00021699976102243,0,0.000488672933106792,7.65878727366127e-05,0,0.000115162461353436,0,0,0.000652496501854806,0.00100788963435943,0,0,0,0,0.000478929632023735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418847947410168,0,0,0.000381433672542263,0.000979294857549751,0.000173406489494642,0.000125521671827794,0,0,0,0,0,0.00102615747561741,0,0.000256517167417882,0,0.000629712082547409,0.000223693003056878,0.00132037609609024,0,0,0,0,0,0.0020808385499091,0,0.000239477404564541,0.000331675288423745,0.000185596935055646,0,0,0,0,0,0.000444075821372369,0.000601893555637935,0.000351227004243156,0,0,0,0
"5067",0.000158980293687179,0.000150356370717846,0.000145789587640183,0,0.00015489106243701,0.000293314645669067,0.000291072891903532,0,0.000133143586243457,0,0.000315189689436688,0.000412226461497113,0,0.000135703516214819,0,0,0.000294638026526666,0,0,0,0,0,0.000137356980388987,0,0,0,0,0,0.000503376381058122,0,0,0.000303260567316118,0.000121585433198322,0,0,0,0,0,0.000321211305375307,0,0.00033678458036716,0.000148328778124983,0,0,0.000217054216322199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158228168684409,0,0,0,0,0,0,0,0.000231232061926761,0,0,0,0,0,0,0,0,0.000477173919596147,0,0.000431176321567814,0,0.000132483691255495,0.000287832545751923,0.000191643265453567,0.000274401757288439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566035696904236,0,0,0,0,0,0,0,0.000249960772943255,0,0,0,0,0,0,0.000372993377217944,0,0,0,0.000174369815789529,0.000209977533460633,0,0.000127244982559686,0,0,0,0
"5076",0.00111044163082421,0.00068269455505357,0.000508481408665301,0.000749392574644734,0,0,0.000164536999512897,0.000111988034360874,0.00112489027871379,0,0,0,0,0,0,0,0,0,0,0.00118570228651551,0,0,0.000852000160160275,0.000391277632707494,0.00197243292412113,0.000392086909934924,0,0.000472573604152708,0.00113110217704869,0,0.000257901127674915,0,0.000507265022050861,0.000983519631907168,0.000248755717653444,0.00244125320214352,0.00075012024508334,0,0,0.00207287247984305,0.000845699709800288,0,0,0,0,0,0,0,0,0.00207737829555807,0.00241964680714558,0,0.000253953657776514,0.00280236207861063,0,0.000516737273225469,0.000725551241598456,0.000801627123189717,0.000311885419361612,0.000196148844143409,0.000675365169985916,0.000132359306712256,0.00113014094729509,0,0.00130582377876177,0,0.000721362268115715,0.000864949054251965,0.000817801313905002,0.000268154161498759,0.000567617235292917,0,0.000781165027231837,0.000330905045238874,0.000361315655320828,0.00136541217426314,0.00058898384501233,0.000388571249828831,0.000209946974901369,0,0,0.000370614681134589,0.00236711575950005,0,0.000328071015336456,0.000803877728709207,0,0.00210894008944763,0.000491951441449377,0.00123105183686699,0.000371309344363293,0.000249154787637073,0.000505348780203336,0.00154523666835402,0,0.000351074673407628,0,0,0,0.000362050758752407,0.000752523334036201,0,0,0,0.00134254910461059,0,0,0,0,0,0,0.0012582721946632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000538450011633821,0,0,0,0.00050205295435047,0
"5078",0.000229956039504339,0,0.000410225818450632,0,0.000224585959554436,0,0,0,0,0.00057902964487313,0.000159032548762398,0,0,0,0,0,0,0.000194477595529582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000334807914170763,0,0,0,0,0,0,0,0,0,0,0,0,0.000347230985759788,0,0,0,0.000274136176761516,0.000191553625538663,0,0,0,0.000318289855573901,0,0,0,0,0.000424059686257985,0,0,0.000154201067953171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010996194629079,0.00156058870707039,0.000205705982771872,0,0,0,0.00077559404847396,0.000191264774958196,0,0,0,0.000197680375072884,0,0,0.000603729049253238,0,0,0,0,0.00123902735557706,0.00090359657454971,0,0.000257948859530417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000274313665630446
"5081",0,0,0,8.26713616661151e-05,0,8.36540187857015e-05,0,0,0.000159342087618618,0,0,0,0.000380841443148003,0.000162027312250612,0,0,0,0,0.000646556443022485,0,0,0.00142694945083848,0.000133331467366157,0.00252628008101933,0,0.00155916542814023,0.000354396414441168,0.00123047859286253,0,0,0.000313138346238945,0,0.00189855073053898,0,0,0,0.000293512778197106,0,0,0,0,0.00381799372456223,0,0.000652504411751139,0,0.00685436815555916,0.000265849229447727,0.000288661140067584,0,0.00112824911227167,0.000891674618673894,0,0.000137026673989047,0,0.000103055447319972,0.00045711801207084,9.47815466101776e-05,0,0.000395479794957305,0.000151670971888424,6.75345088757988e-05,0.00172194997428022,9.84590956417329e-05,0.00327155850520942,0,0.00389680967127816,0,0.000155597948412712,0,0,0,0,0,0,0,0,0,0,0,0,0.000519855692439276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015349456480192,0.000533404779194483,0,0,0,0.00162314918278461,0,0.00260021303171222,0,0.000239510538212312,0,0,0,0.000768598213473604,0,0,0,0.000492708798581669,0.00820035241696639,0,0,0.000194821666284929,0.000166865607482201,0,0.00118468764925205,0,0.000890970609724363,0.00105942525330335,0,0.000240032126142069,0.000378316428077461,0.000338023733089562,0,0,0,0.000551680043260023,0.00208130386899985,0
"5085",0,0,0.000237020040789608,0,0,0,0,0,0,0,0,0.000152003340721191,0,0,0,0,0,0,0.000403528616681941,0.000270244829163501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142425554653857,0,0,0.000750607075690945,0,0,6.58233717031906e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000420193727046958,0,0,0,0,0,0,0,0,0.000188763302709438,0,0,0,0,0,0,0,0,0,0,0,0,0.000407006919376048,0,0,0,0,0,0,0,0,0,0,0.000239586152377995,0,0,0,0,0.000649346658642755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335845103092473,0,0,0,0,0,0
"5086",0.000304020927340213,6.97732593337634e-05,0.000280262502912089,6.97092690922372e-05,0.000120195638872745,0.000256297169515528,7.01070928907199e-05,0.00060748110509683,0,0.000246046868954951,0.000211663509052583,0,0,0.000177570670559194,0,0,0,0,0,0.00017434626400616,0,0,0.000104113560438917,0.000117657560770766,0,0,0,0,7.55858338964593e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150278532168626,0,0.000207613396851759,0,0,0,0,0,0,0,7.36381687191556e-05,0,0,0,0,0,0,0,0.000142482742168987,7.57113723763897e-05,0,0.000123835357740247,0.000325592866305721,0.00023160590752835,9.78678590692751e-05,0.000186994226093492,0,0,7.39598347394938e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000151710731475306,0.000290699948140013,8.247641956307e-05,0,0.000167233148716269,0,0,0.000249180206860303,0,0,0,0.000125685052760286,0,0.000133462330168857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5090",0,0,0,0,0,0,0,0.000222247440903982,0,0,0,0,0,0.000165276222976124,0,0,0,0,0,0.000138886950262349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309134326148017,0,0,0,0,0.000360961163730782,0,0,0,0.000120648299269026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0142590324912e-05,0,0,0,0,0.000135074328455594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163184120844445,0,0,0,0.00015431695487824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66359126422532e-05,0,0,0,7.2948423378171e-05,0.000132140580067369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106834251347304,0,0,0,0,0,0,0,0,0,0,0,0.000110691043136,0,0,0,0,0,0,0,0,0,0,0,0.000201579210872339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180738830220636,0,0,0.000150438734255136,0,0,0,0,0,0,0,0,0,0,0,0
"5102",0,0,0,0,0,0,0,0,0,0,0,0.000343795525139073,0,0,0,0,0.00107969970216175,0,0,0,0,0,0.000395792195729172,0,0,0,0,0,0,0,0,0.000181812352892211,0,0,0,0,0,0,0.00160897704354308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200443862136359,0,0,0,0.000994472647880534,0,0.000149270995673826,0.000129930464314276,0.00133976084576318,0,0.00216066554334867,0.000192037573397332,0,0,0,0,0,0,0,0,0,0.000586130681405234,0,0,0,0,0,0.000335000296898279,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042891694479684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467891365572453,0,0,0,0,0,0,0,0,0,0,0,0.000157193955726958,0.00122556243021942,0,0,0,0,0,0,0,0,0
"5153",0.000447023671075768,0.000199386269200749,9.63221988085606e-05,0.00010114534634585,0,0.000101885916251228,0,0.00031239353739475,0,0,0.000195633810789221,0,0,0.000170857122958985,0,0.000577263926736688,0.000183859969218275,0,0,0.000320048510965068,0,0,0.000345234798685401,0.000303814529103023,0.000426649865996207,0,0,0.000104431967877341,0.000470628549213605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84579383648906e-05,0.00056812467816877,8.15872247535247e-05,0.00035027386379933,0.000129070385588459,0,0,0,0.000140655795814685,0,0.000797744661040104,0.000859565957300948,0,0,0,0,0.000214883020499947,0,0,0.000245475662072378,0.000170859677862127,0,0,0,0,0,0,0,0,0.000163029955620667,0,0.000274116440692239,0,0,0.00017217727705779,0,0,0.000123994011009953,0,0,0,0,0.000237178747323404,0,0,0,0.00033351562661725,0,0,0,0,0,0,0,0,0,0,0,0,0.00138928855028583,0,0.000222009580943707,0,0,0,0,0,0,0,0.000142582147729308,0,0.000167657418374823,0.00109045002590773,0,0.000170353023200158,0
"5211",0.000450329379036643,0.000107351219382103,0.000103606617540017,0.000107920859918397,0.00010913795998986,0,0.00010852855366448,0.000109901604691627,0,0,0,0,0,0,0,0,0,0.000132825780505914,0,0.00011775363980954,0,0,9.77599722409421e-05,0,0.000115493020939797,0.000112952849230606,0,0,0.000122146802322708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47953338941028e-05,0,0,0,0,0.000127596980444811,0,0,0,0,0,0,0,0,0,0,0.000111041711248877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164764170222905,0,0,0,0,0,0,0,0
"5212",0.00015215498593567,0.000100030806146284,0,0,0.000103002628848036,0,0,0.000192276031260109,0.00022088350600375,0,0.000131674998575257,0,0,0,0,0,0,0,0,0.000260960504257759,0,0,0,0,0,0,0,0,0,0,0,0.000185161892148,0,0.000237512725000304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000128476411855591,0,0,0,0,0,0,0,0,0,0,0.000125386358113063,0,0,0,0,0,0,0.000122564058495865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135229367622717,0.000271836187898187,0.00026618500305459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261610525578776,0,0.000190513438985856,0,0,0,0,0,0,0.000104874325659799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5221",0.000155108968561234,0,0,0,8.50416208595069e-05,0,8.46036749992836e-05,0,0,0,0,0,0,0,0,0,0.000160171635250302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386730266401998,0,0,0,0,0,0,0.000369320180412799,0,0,0,0,7.20906532100665e-05,0,0,0.000112798633829718,9.26832819846158e-05,0,0,0,0,0,0,0,0,0.000285475469166432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101871822882263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228482454850808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5233",0,0,0,0,0,0,0.000242865960680443,0,0,0,0,0.000132689680398031,0,0,0,0,0,0,0,0.000119593562603713,0.00104887772114241,0,0.00010112614179741,0,0,0,0,0,0.000122189987191625,0,0,0,0,0,0,0,0,0,0.000233670168836215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000206668741735868,0,0,0.000266589540732299,0,0.000121940139599987,0,0.000123048148654928,0.000272706732504656,0.000108960142077741,0.000284662608830318,0,0,0,0,0,0,0.000334530187430413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177980518153157,0,0.000735239306743045,0,0,0,0,0,0,0.000285976288630946,0,0,0,0,0,0.000337212693648092,0.000218023650944653,0,0,0,0,0,0,0,0,0.000240563546372375,0,0,0.000103285448126264,0,0.000493794307912302,0.000171048233046381,0,0.000135420532886229,0,0,0,0,0
"5239",0,0.0001631807383759,0.000183297367723763,5.85892627246233e-05,0,0.000412460774507741,0,0.000165998174522824,0,0,0,0,0,0.000109090690221236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000166625586359453,0,0,0,0,0.000194736894372994,0,0,0,0,0,0,0.000136912573756515,0,0,0,0,0,0,0,0.000148645982222018,0,0,0,0,0,0,0.000270816625925993,0,0,0,0,6.28881238399973e-05,0,0.000129533785558475,0,0.000176860531007864,6.8771510913922e-05,0.000131964733965307,0.000100197581416402,0,0,0.000583126185394971,0,0,0,0.000124846824310884,0,0,0,0,0,0,0,0,0.000576542583967367,0,0.000231027544557233,0.000437412937489616,0.000175851533140055,0.000171082965982753,0,0.000175272700538643,0.00025604499481134,8.19502911296268e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118927654406162,0,0,0,0,0.00040159966696208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536449593081252,0,0,0,0.000605950016786014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210815341905996,0.0131715547119672,0.00209595862904181,0.000513494302612963,0.000199355903317801,0.000797052763246082,0.000155774868707158,0.00115282881720326,0.000388837283000006,0.000171539690975314,0.000349342485692595,0.000438154525175334,0,0,0,0,0,0.000789987448481148,0,0,0.000951141354851603,0,0,0,0,0,0,0,0,0,0,0,0,0.000774196436276264,0,0.000734396995957604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000886771943232488,0,0,0,0,0,0,0,0,0,0,0.0012390754665449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5255",0,0,0,0,8.85466071170381e-05,0,0,0,0,0,0,0.000104040817794278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157372421143138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190076177939999,0,0,0.00023935887056187,5.83191191215985e-05,4.47362930413541e-05,0.00019673244782185,0,0.000106158512422884,0,0,9.03950558294987e-05,0.000178065458025378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133742317480208,0,0,0,0,0,0,0,0,0,0,0.000105900148461144,0,0,0,0,0,0,0,0.000156176945598736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5269",0,0,0,9.90456047722003e-05,0.000189199166546364,0,9.95951021081666e-05,0.000186357843446747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198988396016961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143558544255524,0,7.14053573974935e-05,0.000185839724413725,8.72248129455908e-05,0,0.000123193302821232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118798147799053,0,0,0,0,0,0,0,0.000143141012458496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229072736573392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000386478327679641,0.00029657863392654,0.000473101386240105,0,0,0,0,0,0,0,0,0,0,0,0.000250467137133972,0,0,0.000301336332727312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000313922655607629,0.000208697985004784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272385076032956,0.000507629020405165,0,0,0,0,0,0,0,0,0.000230549915664916,0,0,0,0,0.000362804725159869,0,0,0,0,0,0,0,0,0.000194738608739365,0,0.000115808181643821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246956118053064,0,0,0,0,0,0,0,0.000550728881722713,0,0,0,0,0,0,0.000199568027541796,0.000652874046074055,0,0,0.000195188300097592,0,0,0
"5291",0,0.000211264481995726,0,0,0,0,0,0.000216291346187336,0,0,0,0,0,0,0,0,0,0,0,0.000234775334424841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032440309571072,0,0,0,0,0,0,0,0,0,0,0,0,0.000174423614706142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227747803015342,0,0,0,0,0,0,0,0.000211082736756459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
