"","160524_SM_A8GT9_17","160618_SM_A47RW_38","160618_SM_A77V5_63","160622_SM_7LLEE_121","160624_SM_7DN4P_142","160825_SM_7I1HW_216","160825_SM_7I21P_220","160829_SM_76CCD_221","160829_SM_9ZE92_260","160831_SM_9HL6A_274","160909_SM_61N7X_343","160909_SM_63ZAL_344","160909_SM_689VN_335","160909_SM_6AXJS_330","160909_SM_9HYY2_282","160909_SM_9U279_298","160911_SM_61NJD_346","160911_SM_65GXO_340","160912_SM_5QVZJ_354","160914_SM_5ZNHU_329","160914_SM_6ZT44_382","160915_SM_61U3X_352","160915_SM_9ZJIM_292","160916_SM_62ART_337","160916_SM_689O9_342","160916_SM_6KUDE_363","160916_SM_71T49_392","160916_SM_71T4H_391","160919_SM_6J3OJ_351","160920_SM_6XRKK_454","160921_SM_6ZEWI_414","160921_SM_7ED8Q_459","160921_SM_7GCI5_446","160923_SM_6WVAO_405","160923_SM_6XTTJ_427","160923_SM_71T47_393","160923_SM_7B7LL_404","160925_SM_7FK6O_412","160928_SM_7BCZJ_397","160930_SM_6SSN7_440","160930_SM_71T3Q_395","161004_SM_9W3AR_549","161011_SM_5QVZH_531","161011_SM_9KOQA_562","161012_SM_7CP8G_523","161012_SM_7I21H_613","161017_SM_69UN3_535","161017_SM_7LSOC_583","20190107_06_S08F_env","20190107_08_T05F_env","20190107_12_S06F_env","20190107_14_S04F_env","20190107_20_T08F_env","20190111_30_T03F_env","20190111_32_S05F_env","20190111_34_S11F_env","20190111_36_T01F_env","20190111_40_S03F_env","20190114_56_S02F_env","20190114_58_T02F_env","20190114_62_T07F_env","20190117_70_T04F_env","20190117_72_S09F_env","20190117_74_T06F_env","20190117_80_S07F_env","20190117_86_S10F_env","Seq85784","Seq85785","Seq85789","Seq86293","Seq86296","Seq86298","Seq86299","Seq86304","Seq86305","Seq86307","Seq86315","Seq86317","H1","H2","H3","H4","H5","H6","H7","H8","P02_C","P03_C","P04_C","P05_C","P06a_C","P07a_C","P08_C","P10_C","P13_C","P14_C","P15_C","P16_C","P17_C","P18a_CD","P19_CD","P20_CD","P21_CD","P22_CD","P23_CD","P24_CD","P25_CD","P26_CD","P27_CD","P28_CD_IBS","P30_UCr","P31_UCr","P32_Ucr","P33_Ucr","P34_UCr","P35_UCa","P37_UCa","P38_UCa","P39_UCa","P40_UCa","P41_UCa","P42_UCa","UC1","UC11","UC15","UC2","UC23F","UC4","UC5","UC6","UC8","UC9"
"15845",0,0,0,0,0,0.000153977049303453,0,0.000334160646383439,0,0,0.000170116110343809,0,0,0,8.86030212423297e-05,0,0,0,0,0,0,0.000133491564024813,0,0,0,0.000131188215561521,0,0,0.000483948733516461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309614508169646,0,0,0,0,0,0,0,0,0,0,0,0,0.000119159109821279,0,0,0.000233185734855741,0,0,0,0,0.000250985314704881,0.000129001780303661,0,0,0,0,0,0,0,0,0.000114193428410123,0,0.000118808706546485,0,0.000217335642566837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471077827439122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000390749304599309,0,0.000247246762449859,0,0,0.000146691203650666,0.000185259357390626,0.000227471294423074,0,0,0,0,0,0,0,0
"15864",8.51156011864696e-05,0.000207272727438271,0,0,0,0,0,0.000183301893852361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036300896728503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13637873467582e-05,0,0.000406288082993223,0.000292978676488545,0,0,0.000180495934524165,0,0,0.000235364544181296,0,0,0,0,0,0,6.84982364508499e-05,0,0,0,0,5.86884029358666e-05,0,0,0,0,0,0,0,0.00036146773887504,0,0,0,0,0,0,0,0.000207218942729484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230024654487729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049460004859858,0,0,0,0,0,0,0,0,0,0,0.000144294655258237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000259612285002704,0.000121349924104582,0,0,0,0,0,0,0.000707462470009557,0,0.000237593988909365,0,0,0,0,0,0,0,2.38576194074386e-05,0,0,0.000233312957845241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84608217867921e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000255143492837248,0,0,0,0,0,0,0,0
"15879",0,0.000250616714213241,0,0,0,0,0,0,0,0,0.000284158791874436,0,0,0,0.000144671426272547,0.000240093002558528,0,0,0,0,0,0.000473786853294328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122236883292834,0,0,0.000100001657152565,0,0,0.000180678718588386,0,0,0,0.000147290020661066,0,0,0,0,0.000126333353213532,0,0,0,0.000278077275554494,0,0,0.000285939635418821,0,0,4.80138274894989e-05,0.000806932532460653,5.13501171437901e-05,0.00029862851673547,0,0,0,0,5.50373587032588e-05,0,0,0.000282359215888308,0.000134839762929241,0,0.000300814554029329,0,0.000102378032276116,6.72080077225075e-05,0,0,0,0,0.000229889775466703,0,0,0,0,0,0,0,0,0,0,0,0,0.000124900352242176,0,0.000188221368398987,0,0,0,0,0.00032995226681815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000453398308013494,0.000151618596192728,0,0,0,0,0,0,0
"15882",0.00183178326855233,0.000220320531338491,0.00153792841061323,0.000581674976115101,0.00139911631970583,0.000542171878773967,0.00110040056707113,0.000741889307270957,0.00017234793760536,0.00197029745557193,0.00128575948032246,0.000359711230440464,0.00102751873605126,0.000510288323384972,0.00013470340212632,0.000660687070940683,0.000831820141153106,0.000762875688993324,0.00174437437441353,0.00134522517122058,0,0.00427820334450912,0.000671491213261996,0.00187821495361259,0.00218127146505337,0.000759339649920808,0.00153302607384817,0.000187170625734312,0.00110305335303963,0.000909950634286845,0.00221888865080354,0.00090131129686494,0.00164907237933795,0.000525189130435701,0.0006956467647848,0.00185675162220213,0.000438213747198932,0.000113257668335276,0.00014354263147147,0.000481002266619011,0.000579440910517279,0.000420713609882395,0.00219203160148752,0.000562119216619475,0.000200934303767501,0.000303414827022691,0.00460757600269074,0.00118933321026763,0.000559436704451105,0,0.000385923828246038,0.00221747181562538,0.000172252919261219,0,0.00173406410138452,0.00122167268080117,0.000180293391028807,0.000359573121586733,0.00247996872115472,0,0.000409471462913583,0.000153035811458003,0.00146318402470124,0,0.0027262639348767,0.000203094816728849,9.49599254457541e-05,0.000279816424822711,0.00300531653065088,0.000418039701991187,7.65984729229789e-05,0.000373117032530147,0.000309372240459173,0.000375962808215442,0.000276256543834346,0.00123617122118436,0.000232156488481989,0.000579370611956926,0.00178843336005564,0.000319966861187701,0.000351198648923653,0.000186058788115153,6.37498636216555e-05,0.000357538158679698,0.000280231474026691,0.000423475313959635,0,0,0,0.000187322560424419,0.000175465775330908,3.86507737179552e-05,0.000509852664725515,0.000239227683721921,0.00013658999796251,0.000177056313288339,5.08554896597783e-05,0,0,0.00123168706172365,0.00241213111626216,0.00124247684923395,0.00149121439330082,0.000856528579479067,0.0046782892580293,0.0017362839169052,0.0017538483678022,0.00021875755787222,0.000481669815623791,0.00108184842232134,0.00176607982514917,0.00495058891856411,0.000989557202671562,0.00363614031334069,0.000758777494062868,0.00310094929988296,0.00244931178903459,0.00512498417340405,0.00127861141001641,0.00317700930643357,0.00114744547628824,0.00131074901167306,0.000842962497761181,0.00197570181076356,0,0.00157365102824742,0.00134755103263516,0.000278247752361883,0.00087173255814796,0.000792100481270824,0.000682220596631768,0.000853594037043716
"15884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233708443797782,0,0,0,0,7.56612423003082e-05,0.000235312386650294,0,0,0.000121499703070214,0,0,0,0,0,0,0,0.000507671096841848,0,0,0,6.05609915918877e-05,0,0,0,0,0,4.70383684869224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102729702431512,0,9.21039231283606e-05,0,0,0,0,0,0,0,0,0,4.29057736093934e-05,0,0,0,0,0,0,0,0
"15888",0,0,0,0.00186832400465222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165227037702734,0,0.00108199821323301,0,0.000128441740965392,0,0,0.000430223719033149,0,0,0,0.000719028929692433,0,0.000712884790738412,0,0.000214576449463346,0.000288313621754462,0,0,0,0,0,0,0,0,0,0,0.000720619739175687,0,0.000392470041754061,0,0.000134889724668938,0.00128399626271913,0,0,0.000719725724369917,0.000985540968599087,0,0.000178869584624088,0.00057588701076079,0,0,0,0.000298555063283226,0,0.00130148525795319,0.000121745880342586,0,0,0.000718401494233472,0.000236355583615237,2.00193293084851e-05,0,0.00010809235451201,0,0,0.000352346418972285,0,0,4.78981068670835e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000195705102421652,0,0.0013417650327177,0.000141743370173816,0.000121481621599242,0,0,0,0.000458498789039872,0.000816131826908628,0,0.000711072536354427,0,0.000890485929724839,0.000457240538810738,0.00137411494441091,0.00256565967203219,0.00164235441199972,0.0010764873810376,0,0.000295336767907853,0.00417788164439056,7.03115315258634e-05,0.000979061842232918,0.000688147337878071,0,0.000269542892242878,0,0.000646051259899438,0
"15913",0,0,0,0.000232941780606111,0,0,0,0,0,0.000414853235890003,0,0,0,0.000309789668104929,0,0,0,0,0,0,0.000134184713412358,0,0,0,0,0,0,0.000215057310352021,0.000347508156294625,0,0,0,0,0.000727987713927634,0.000205561577098787,0,0,0,0,0,0,0,0,0,0,0,0,0.000370223685606678,0,0,0,0.000131857147829549,0,0,0,0,0,0,0,0,0,0.00026717674602205,0,0,0.000341901191419794,0,4.46652109927672e-05,0,0.000501190347815245,0.000712820671014035,0.000224942199226569,0.000118651203296365,0.000257644454377186,0,0,0.000106417764990865,0.000256352838269586,0,0,8.89002389699067e-05,0,0,0.000169755435681762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000480078728974911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132613514882888,0,0.000252111094449343,0.000394027464916556,0,0.00022672915228758,0.00120985649748531,0,0,0.00139170547691847
"15919",0.00110331706811348,0.000379012818897378,0.000353535966881034,0.000171419033679941,0.000361220854849809,0.000611320093688243,0.00095856376640581,0.000978663021718202,0.000227121176957343,0.000711994171138974,0.00179019723761499,0,0.00090133322835315,0.000348506358135743,0.000862916910579507,0.000299960084020672,0.000592362101446123,0.00053584304055024,0.000525503004832542,0.000273493679758953,0,0.000276818524459071,0.000227267442128354,0.000515178846877492,0,0.0012815086791419,0.000110658514931138,0.0012301916960345,0.00126255952440199,0.00181114159070407,0.000120457097587982,0.000567811853759685,0.000979824425283875,0.00147157374897973,0.000895913341477764,0.00121786960729353,0.000802202426336775,0.000455226549264779,0,0.000836880567309787,0.00142030861437072,0.000440232300150498,0.00183623811143001,0,0.000560685184912632,0.000133447052400373,0.000283604587273281,0,0,0,0,0,0.000427192473115881,0,0,0,0,0,0,0,0.000416920005877028,0.000378877982931334,0,0,0,0,0.000540267031879383,0.000362825458771497,0.000439900524502371,0.000276458680205539,0.000369688225025746,0.000475031251630084,0.000492457930190295,0.00117375671071446,0.000296609376261223,9.13315233723683e-05,0.000370230541683462,0.00105343570001733,0.00224660485621561,0.000261241397435356,0.000311414119439642,0,0,0.000441807581334795,0.000521121491294415,0.00131021199268663,0.000689821904438943,0,0.000201684645352529,0.000378391528604959,0.000359135982669049,0.000107631191424875,0.00024893494853595,0.00119243623741488,0.000656285479387936,0.000375098531661697,0.000322742768465168,0.000513868474395321,7.84004857571991e-05,0.000214657899239012,0,0.000921050269221961,0.000221545972872171,0.00263710046180865,0.00120327843166451,0,0.00205836611199653,0.00151454986692435,0.000327470547910066,0.000400237495425521,0.0017487456063424,0.00168642525324968,0.00160087821145546,0.000893580577082716,0.00114640285140219,0.000319218090232074,0.00157061699413702,0.000446281351386379,0.00153394833674655,0.00149463055948614,0.000989213381703115,0.000821867126293729,0.000319127916683622,0.000524853373739237,0.00022103869568877,0.000369314426978852,0,0.000634265680721741,0.000336081546136908,0.000714156090480651,0,0.00212800881988383
"15921",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000160771928509327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78291814637421e-05,0,0,0,0,0,0,9.51470739662789e-05,0,0,0,0.000252886911151773,0,9.98896835134999e-05,0,0,0,0,0,0,0,1.75242493191074e-05,0,0,0.000203966423136638,0,0,0,0,0,0,0,8.66555101892628e-05,0,0,0,0,4.47688594564177e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.69845778105099e-05,0,0,0,0
"15929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000235474704743387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000118314265393413,0.000158392703581038,0,0,0,0,0.000293909161842959,0,0,0,0,0,0,5.97648140971683e-05,0,0,0,0.000291030210458835,0,0.000263804149490892,0,0,0,0,0,0,0,9.66609308593769e-05,0,0,0.000162393163209861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220219292927499,0,0,0,0,0,0,0,0,0,0,0.00018663654228258,0,0,0,0,0,0,0,0
"15942",0,0,0,0,0,0.00010416622527323,0,0.000726661068361781,0.000201062796639715,0,0,0,0.000242227602011329,0.000291626390370573,0.000161064326392807,0,0,0,0,0.000165679189491484,0.000143072258376224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170865890026438,0,0,0.000242872667757288,0,0.000570514467734697,0,0.000231909097941623,0.00016706719695023,0,0.000307906832761393,0.000365920821402839,0,0,0.000177355660395945,0.000254699241949947,9.40624709929921e-05,0.000115543833032766,0.000280038257226527,0.000457554549223545,0.000119910514866636,0.000339254954732318,0.000337392488500513,0,0,0.000479852207927526,0,9.91321207145978e-05,0,0,0,0,0.000247261929697714,0,0,0,0,0,0.000132926093065619,0,0.000262363531906963,0.000121240528625108,0.000402228269209669,0.000644802646767712,0.000402981871975677,0.000271818228909338,0.000140651699396089,0.000381039513734699,0.000282431699203506,0.000209076735303676,0.000245596613085156,0.000100192400619934,0.000378618264817951,0.000250826481767963,0.000308686491052265,0,0.000372653564510244,9.81170478519803e-05,0.000414294567155518,0.00030925067336415,0.000566810170161163,0,0,0,0,0.000337504954759176,0,0,0,0.000404682457164637,0,8.79455625922811e-05,0,0,0,0,0,0,0,0,0,0,0,0.000305022588705113,0.000242676905777884,0,0.000271656006282326,0.000196512885723503,0.000231312118120291,0.000225167505258881,0.00031133318140342,0,0.000448153805920305,7.55999024750778e-05
"15956",0.00016965239122631,0.000578285434168878,0,0.000542857697765376,0.000117220017568408,5.65281963703911e-05,0.00044293838648153,0.000759594826388944,0.000211679133689559,0.000208315482125475,0,0,0.00013683665289931,0.000166525575351937,0.000392932025059257,0,0,0,0,0.000332469818320955,7.79500212458628e-05,0,0.000974138401370923,0.000199797385244549,0,0,0.00011401804655995,0.000122476233547134,0.00126531700161126,0.000168926242696705,0,0.000279193877835632,0,0.000117159550967205,0,0,0.000207657532385648,0.000265819125665092,0.000178766876103505,0.000468202927897695,0,0.000200987821875673,0,0,0.000472365559947191,0.000307474033773907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208940403917665,0,0,0,0,0,0,0.000433430751218688,0,9.89492184634253e-05,0,0.000190945895956307,0,0,0,0.00022020158487893,0,0.000744824957086216,0,0.000203024474069756,0,0,0,9.91060833047587e-05,0,0.000109967390925779,0,0.00019022076917243,0.000232291795085736,0.000218025610707757,0,0.000459668340396824,0.00107302383223506,0.000348629298105941,0.000817629982769779,0,0,0,0.000427949239934995,0.0006547033493244,8.84380626848498e-05,0.000647732952803158,0,0.00012971636449978,0.000774889157161346,0.000383776109504783,0.000233947774464747,0.00064111774598517,0.000421102807361338,0.000117834102414587,0.000133948050045138,0.000100364957241572,0,0,0,0,0,0,0.000129536276334031,0.000260921211807493,0,0.000369681354311127,0,0,0,0,0.000132180501019873,0,0,0,0.000504935668848984
"15971",0.000164836252595554,0.00019366199838768,0,0,0,0,0,0,0,0,0.000504745933633369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207192465845121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000185593736429078,0.000193653339352659,0,0,0,0,0,0,0,0,0.00050694024137992,0,0,0,0,0,0,0,0,0.000267368367520883,0.000453669857660197,0,0,0.000113123605847832,0,0.000518817204002941,0.000263093210568697,0.000401057085614355,0.000173355350832883,0.000951112962506372,0.000101749656645164,0.000492716964278328,0.000743044065523053,0.000342315413379701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000858520827394163,0,5.2651898079624e-05,0,0,0.000976887431068072,3.49095171011613e-05,0.00122579616842228,0,5.34342547758752e-05
"15978",0,0.000300427649995901,0,0,0,6.51007750786993e-05,0.000604455976559857,0.000259068231805893,0,0.000234416497699642,0,0.000255571930083707,0.000155505139021249,0,0.000597312276225612,0,0.00012776820746654,0,0,0.000284466150483472,0,0,0,0.000360306872170167,0,0,0,0,0.000717923351760244,0,0.00026057772361545,0.000312060775047573,8.72691271813227e-05,0,0,0,8.79839282956206e-05,0,0,0.000210640902087966,0,0.000362507026368426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196389410793963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297612489552422,8.91445274284184e-05,0,0,0.000299082363465692,0.000154572329270974,0,0,0,0,0,0,0,0,0,0,0,0.000242954136459225,0.000226221971364899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276837695983301,0,0,0.00035447102207103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238247759308402
"15989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148678645467246,0,0,0,0,0,0.000371034052603733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298500853174655,0.000407974504499433,7.6407746076945e-05,0.000441206365950228,0.000318528990480885,0,0.000252482853919731,0.000240544483587418,0,6.90292384891415e-05,0,0.000249553682059382,0,0.000112327528085135,0,0,0,0,0.000127149795257731,0.000641490109407849,0,0.000386354412916358,0,8.58495437013946e-05,5.94845825953636e-05,9.01500245854599e-05,0,0.000234392633555522,0,0.000415070811815044,0.000312327786973618,0,0.000232784519032816,0,0,0,0,0,0,0,0,0,0,0.000255706877575917,0.000351861145035318,0,0,0.000591193032173832,0.000304303439872309,4.57558788015151e-05,0,0.000239572041806284,0.000267072547078325,0.000462731499927289,0,0.000509885546531062,0.000167258945931255,0,0.000447991830212541,0,5.8628127853205e-05,0,0.00104827333214201,0.000220587296518032,0.000240061388066676,0.00032771075918533,0.000210010704188813,0,6.01984081096772e-05,0,0.00057351388846388,0,0,0.000858180231215908,0,0,0,0,0,0.000119424128376245,0,0,0,0.000365193331515694
"15991",0,0.00014632175339991,0,9.02239931491145e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000530472709241373,0,0,0,0,0,0,0,0.000152003180824877,0,0,0,0,0,0,0,0,0,0,0,0,0.000135695767507158,0.000193332406128001,0,0,0,0,0.000250297516721188,0,0,9.58321592543229e-05,6.60665405170269e-05,0,0,6.86079160214793e-05,0,0,0,0.000975778636877172,0,0.000120390865305464,0,0,0,0,0,0,0,0.000288943295580899,0,0,0.000109689924434774,0,7.13411178631085e-05,0,0,0,0,0,0,0,0,0,0,0.000156103241250673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277382456702086,0,0,0,0,0,0,0,0,0.000147608502771619,0,0,0,0,0,0,0,0
"15999",0,0.000199217690909723,9.62555432519003e-05,0.000417810489988841,0.000484896065483784,0.000213108909402556,0.00104189474148729,0,0.000154665364046024,0.000300784185154886,0,0,0.000188951671291786,0,0.00012008286235685,0,0,0,0.00045926793056951,0,0.000410831815619939,0,0,9.73202776083259e-05,0,0,0.000472177253302862,0.000167781177544914,0.000253387666677764,0.000480667461816149,0.000169290863964305,0.000416897285148269,0.000101634687360526,0.000484913566013318,0.000159786674674225,0,0,0,0,0,0.000265365841555477,0,0,0,0.000361374414423253,0,0.000253634103827652,0.000551307267963634,0,0,0,0,0.000181556322844864,0,0,0.000343889795948397,0.000197428411003045,0,0,0.000180218322110052,0,0.00016139741674514,0,0,0.000243282397520179,0.000179420588005958,0.000121681833178336,0,0,0.000307061693886556,3.06763001025192e-05,0,0.000132319815419395,0.000245321883628635,0,0.000330467960723099,8.49836992016582e-05,0.000636702185394003,0,0,0,0,0,0,0,0.000108662544268689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494502901233327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109321235093972,0,0.000139725306347041
"16016",0,0,0,5.90347762507378e-05,0,6.91996926542714e-05,0,0,0.000137552694448206,0,0,0,0,0,0,0,0.000139147707830842,0,0,0,0,0,0,9.04908119284734e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117387594918487,0,0,9.08866729687189e-05,0,0,0,0,0,0,9.45056401305978e-05,0,0,0,8.2955610249114e-05,8.14766521794121e-05,8.01077818219248e-05,0.00010449461674956,9.0008002149272e-05,0,0,8.23040748108845e-05,8.10293456380123e-05,7.40623782811889e-05,0,7.76263428863975e-05,0,0,0,0,0,0,4.70224992877671e-05,7.50089231425291e-05,0,0,5.99188964881513e-05,0,9.70356762078611e-05,0,8.8543047184291e-05,7.92207493568532e-05,5.50587311599257e-05,9.30019694344326e-05,9.56119072181113e-05,0.000176569509044457,0.000113949431062693,7.50989390161532e-05,0,0,0,0,4.99581663015565e-05,6.1973119303407e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000198169811120564,0,0.00010081834722777,0,0.0001526330405258,0.000109360567902693,0,0.00014315294777877,0.000122064456605951,0,0.000114571731095059,8.71949695616059e-05,0,0,0.000100937884693319,0,0,0
"16026",7.66170621984194e-05,0.000199687826016318,0,0.000301606886921175,0.000505672365699938,6.81446589135329e-05,0.000165276655401777,0,0,0.0003051867927144,0,0,0.000184517332758852,0,0.000116291675868245,0,0.000147994785899416,0,0,0.00024650074325281,0.00010006647337159,0.000183532241873331,0.000317463292665371,0.000188012080396566,0,0,0,0,0.000542464899990871,0,0,0.000101323651809831,0.000199138317795728,0,0,0,9.85431164657653e-05,0.000197564833341484,0,8.40790755531426e-05,0,9.21447293533854e-05,0,0,0,0.000185194339239082,0.000122714899356334,0.000579924988302362,0,0,0,8.89480073397349e-05,0,0.000127300806473731,6.80682722852639e-05,0,7.38836890357009e-05,0,0.000165942447277253,0.000312505103335027,0.00012739602825745,0.000226061770564869,0,0,0.000346503244933885,0.000201626019486214,4.93526460033287e-05,0,0,0.00018373494404334,0.000131089752568778,0.000106415178868503,9.54939283480683e-05,0.000355104011733991,7.90173417949708e-05,6.47318847926166e-05,9.35883374302105e-05,0.000463568245987298,0.000155438348122285,9.03429293313959e-05,0.000103816107777967,0,0,0,0,0.000134161301668537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000508954295934516,0.000148719980386567,0,0,0,0,0,0,0.000336585228728249,0.00024756427623622,0,0,0,0,0.00032392229379802,0,0,0.000151614933968897,0,0,0,0.000127147478721052,0,0,0,0,0.00131466334900884,0.000128561607454726,0.000248361705335664
"16079",0.000109917018343936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000945642355998442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128174341284519,0,0,0,0,0,0,0.000406396751997225,8.44922650815256e-05,0,0,0,0,0,0.000128674164884079,0,0,0,0,0,0,0,0,0,0,0.000104544885388798,0,0,0,0,0,0,0,0,0.000139933974353574,4.4193524848602e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000103731595747596,0.000101045435424149,0,0.000100469374765046,0,0,0,0,0,0,0,0.000126737293964821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16092",0,0,0,0.00015439759988453,0,0,0,0.000231415463804694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251232865963012,0,0,0,0,0,0,0,0,0,0,0.000424887211320553,0,0,0,0,0,0.000164943234180511,0,0,0,0,0,0,0,0.000166075041767295,0,0,0,0,0.000339380121587435,0,0,0,0.000222547379434195,0,7.40394401041347e-05,0.000275574524113671,0,0,0,0.000250659402539879,0,0.000242854710861001,0,0,0,0,0.000140620870412618,3.46687152480242e-05,6.03961438680346e-05,0.00012821070793027,0.000173860004184489,0,0.000916799843888872,6.47386014753425e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212822118008434,0,0,0,0.000438489105206498,0.000248048086280519,0,0,0,0,0,0,0,0,0,0.0010741707202694,0,0,0.000212194559050826,0,0,0,0,0.000208341789719955,0,0,0,0,0,0,0,0
"16107",0,0.000544677418538534,0,7.94406518864933e-05,0,0.000316675732104479,0,0.000252497896768216,0,0,0.000351692112143806,0.000509838628040451,0,0.000344970221651285,0,0.000295348858020405,0.000469369355176913,0.000342823356030587,0.000336544002176476,0.000171602277834093,0.000166217161749308,0.00214058230517754,0,0.000130560139342162,0.000515511320264554,0.000249317487205821,0.000222907020509213,0.000238172905322211,0.000389119102994837,0.000164631054644343,0.000850395192054581,0,0.000842283552472979,0.000269281442354704,0.000227792230429519,0.000313003529337643,0,0,0.000176719125323477,0,0,0,0,0.000879655097205356,0,0.000149988984996609,0.00136468169285769,0,0,3.28822589901578e-05,0,0.000856394871361905,0,0,0.000203998093452677,0.000703599687645546,0,0,0.000465204364900347,0,0,2.77966418786963e-05,0.000742606082458562,0,0.000635845828215837,0,7.33376095462182e-05,0.000202993147206688,0,7.63684164829678e-05,0,0,0.000176101327090865,0,0,0.000681066785256588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000539444302664011,0,0,0,0,0,0.00228416669689501,0,0,0.000106810601552859,0,0.000218925225106766,0,0,0
